Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01/01/2025;13:00:00;01/01/2025;13:15:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;13:00:00;01/01/2025;13:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;13:15:00;01/01/2025;13:30:00;541448800000018463;;AMR-meter;Afname Actief;4,375;kWh;Gevalideerd;
01/01/2025;13:15:00;01/01/2025;13:30:00;541448800000018463;;AMR-meter;Afname Reactief;2,258;kVArh;Gevalideerd;
01/01/2025;13:15:00;01/01/2025;13:30:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;13:15:00;01/01/2025;13:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;13:30:00;01/01/2025;13:45:00;541448800000018463;;AMR-meter;Afname Actief;6,25;kWh;Gevalideerd;
01/01/2025;13:30:00;01/01/2025;13:45:00;541448800000018463;;AMR-meter;Afname Reactief;1,35;kVArh;Gevalideerd;
01/01/2025;13:30:00;01/01/2025;13:45:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;13:30:00;01/01/2025;13:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;13:45:00;01/01/2025;14:00:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
01/01/2025;13:45:00;01/01/2025;14:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;13:45:00;01/01/2025;14:00:00;541448800000018463;;AMR-meter;Afname Capacitief;3,125;kVArh;Gevalideerd;
01/01/2025;13:45:00;01/01/2025;14:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;14:00:00;01/01/2025;14:15:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01/01/2025;14:00:00;01/01/2025;14:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;14:00:00;01/01/2025;14:15:00;541448800000018463;;AMR-meter;Afname Capacitief;2,5;kVArh;Gevalideerd;
01/01/2025;14:00:00;01/01/2025;14:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;14:15:00;01/01/2025;14:30:00;541448800000018463;;AMR-meter;Afname Actief;7,5;kWh;Gevalideerd;
01/01/2025;14:15:00;01/01/2025;14:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,745;kVArh;Gevalideerd;
01/01/2025;14:15:00;01/01/2025;14:30:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;14:15:00;01/01/2025;14:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;14:30:00;01/01/2025;14:45:00;541448800000018463;;AMR-meter;Afname Actief;6,875;kWh;Gevalideerd;
01/01/2025;14:30:00;01/01/2025;14:45:00;541448800000018463;;AMR-meter;Afname Reactief;1,047;kVArh;Gevalideerd;
01/01/2025;14:30:00;01/01/2025;14:45:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;14:30:00;01/01/2025;14:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;14:45:00;01/01/2025;15:00:00;541448800000018463;;AMR-meter;Afname Actief;7,5;kWh;Gevalideerd;
01/01/2025;14:45:00;01/01/2025;15:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,745;kVArh;Gevalideerd;
01/01/2025;14:45:00;01/01/2025;15:00:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;14:45:00;01/01/2025;15:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;15:00:00;01/01/2025;15:15:00;541448800000018463;;AMR-meter;Afname Actief;8,75;kWh;Gevalideerd;
01/01/2025;15:00:00;01/01/2025;15:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,14;kVArh;Gevalideerd;
01/01/2025;15:00:00;01/01/2025;15:15:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;15:00:00;01/01/2025;15:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;15:15:00;01/01/2025;15:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
01/01/2025;15:15:00;01/01/2025;15:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;15:15:00;01/01/2025;15:30:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;15:15:00;01/01/2025;15:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;15:30:00;01/01/2025;15:45:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01/01/2025;15:30:00;01/01/2025;15:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;15:30:00;01/01/2025;15:45:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
01/01/2025;15:30:00;01/01/2025;15:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;15:45:00;01/01/2025;16:00:00;541448800000018463;;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
01/01/2025;15:45:00;01/01/2025;16:00:00;541448800000018463;;AMR-meter;Afname Reactief;1,068;kVArh;Gevalideerd;
01/01/2025;15:45:00;01/01/2025;16:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5;kVArh;Gevalideerd;
01/01/2025;15:45:00;01/01/2025;16:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;16:00:00;01/01/2025;16:15:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01/01/2025;16:00:00;01/01/2025;16:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;16:00:00;01/01/2025;16:15:00;541448800000018463;;AMR-meter;Afname Capacitief;3,75;kVArh;Gevalideerd;
01/01/2025;16:00:00;01/01/2025;16:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;16:15:00;01/01/2025;16:30:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01/01/2025;16:15:00;01/01/2025;16:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;16:15:00;01/01/2025;16:30:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;16:15:00;01/01/2025;16:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;16:30:00;01/01/2025;16:45:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
01/01/2025;16:30:00;01/01/2025;16:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,16;kVArh;Gevalideerd;
01/01/2025;16:30:00;01/01/2025;16:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5;kVArh;Gevalideerd;
01/01/2025;16:30:00;01/01/2025;16:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;16:45:00;01/01/2025;17:00:00;541448800000018463;;AMR-meter;Afname Actief;12,5;kWh;Gevalideerd;
01/01/2025;16:45:00;01/01/2025;17:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;16:45:00;01/01/2025;17:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;16:45:00;01/01/2025;17:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;17:00:00;01/01/2025;17:15:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;17:00:00;01/01/2025;17:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;17:00:00;01/01/2025;17:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;17:00:00;01/01/2025;17:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;17:15:00;01/01/2025;17:30:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;17:15:00;01/01/2025;17:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;17:15:00;01/01/2025;17:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;17:15:00;01/01/2025;17:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;17:30:00;01/01/2025;17:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
01/01/2025;17:30:00;01/01/2025;17:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;17:30:00;01/01/2025;17:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;17:30:00;01/01/2025;17:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;17:45:00;01/01/2025;18:00:00;541448800000018463;;AMR-meter;Afname Actief;15;kWh;Gevalideerd;
01/01/2025;17:45:00;01/01/2025;18:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;17:45:00;01/01/2025;18:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;17:45:00;01/01/2025;18:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;18:00:00;01/01/2025;18:15:00;541448800000018463;;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
01/01/2025;18:00:00;01/01/2025;18:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;18:00:00;01/01/2025;18:15:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;18:00:00;01/01/2025;18:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;18:15:00;01/01/2025;18:30:00;541448800000018463;;AMR-meter;Afname Actief;15;kWh;Gevalideerd;
01/01/2025;18:15:00;01/01/2025;18:30:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;18:15:00;01/01/2025;18:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;18:15:00;01/01/2025;18:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;18:30:00;01/01/2025;18:45:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
01/01/2025;18:30:00;01/01/2025;18:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;18:30:00;01/01/2025;18:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;18:30:00;01/01/2025;18:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;18:45:00;01/01/2025;19:00:00;541448800000018463;;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
01/01/2025;18:45:00;01/01/2025;19:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;18:45:00;01/01/2025;19:00:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
01/01/2025;18:45:00;01/01/2025;19:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;19:00:00;01/01/2025;19:15:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;19:00:00;01/01/2025;19:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;19:00:00;01/01/2025;19:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;19:00:00;01/01/2025;19:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;19:15:00;01/01/2025;19:30:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;19:15:00;01/01/2025;19:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,503;kVArh;Gevalideerd;
01/01/2025;19:15:00;01/01/2025;19:30:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
01/01/2025;19:15:00;01/01/2025;19:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;19:30:00;01/01/2025;19:45:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;19:30:00;01/01/2025;19:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;19:30:00;01/01/2025;19:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;19:30:00;01/01/2025;19:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;19:45:00;01/01/2025;20:00:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;19:45:00;01/01/2025;20:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,503;kVArh;Gevalideerd;
01/01/2025;19:45:00;01/01/2025;20:00:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
01/01/2025;19:45:00;01/01/2025;20:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;20:00:00;01/01/2025;20:15:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;20:00:00;01/01/2025;20:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;20:00:00;01/01/2025;20:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;20:00:00;01/01/2025;20:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;20:15:00;01/01/2025;20:30:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;20:15:00;01/01/2025;20:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,503;kVArh;Gevalideerd;
01/01/2025;20:15:00;01/01/2025;20:30:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
01/01/2025;20:15:00;01/01/2025;20:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;20:30:00;01/01/2025;20:45:00;541448800000018463;;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
01/01/2025;20:30:00;01/01/2025;20:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;20:30:00;01/01/2025;20:45:00;541448800000018463;;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
01/01/2025;20:30:00;01/01/2025;20:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;20:45:00;01/01/2025;21:00:00;541448800000018463;;AMR-meter;Afname Actief;13,75;kWh;Gevalideerd;
01/01/2025;20:45:00;01/01/2025;21:00:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;20:45:00;01/01/2025;21:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;20:45:00;01/01/2025;21:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;21:00:00;01/01/2025;21:15:00;541448800000018463;;AMR-meter;Afname Actief;12,5;kWh;Gevalideerd;
01/01/2025;21:00:00;01/01/2025;21:15:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;21:00:00;01/01/2025;21:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;21:00:00;01/01/2025;21:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;21:15:00;01/01/2025;21:30:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01/01/2025;21:15:00;01/01/2025;21:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,483;kVArh;Gevalideerd;
01/01/2025;21:15:00;01/01/2025;21:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;21:15:00;01/01/2025;21:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;21:30:00;01/01/2025;21:45:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
01/01/2025;21:30:00;01/01/2025;21:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,16;kVArh;Gevalideerd;
01/01/2025;21:30:00;01/01/2025;21:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5;kVArh;Gevalideerd;
01/01/2025;21:30:00;01/01/2025;21:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;21:45:00;01/01/2025;22:00:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01/01/2025;21:45:00;01/01/2025;22:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,483;kVArh;Gevalideerd;
01/01/2025;21:45:00;01/01/2025;22:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;21:45:00;01/01/2025;22:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;22:00:00;01/01/2025;22:15:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
01/01/2025;22:00:00;01/01/2025;22:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,785;kVArh;Gevalideerd;
01/01/2025;22:00:00;01/01/2025;22:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;22:00:00;01/01/2025;22:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;22:15:00;01/01/2025;22:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
01/01/2025;22:15:00;01/01/2025;22:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,785;kVArh;Gevalideerd;
01/01/2025;22:15:00;01/01/2025;22:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;22:15:00;01/01/2025;22:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;22:30:00;01/01/2025;22:45:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
01/01/2025;22:30:00;01/01/2025;22:45:00;541448800000018463;;AMR-meter;Afname Reactief;0;kVArh;Gevalideerd;
01/01/2025;22:30:00;01/01/2025;22:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5;kVArh;Gevalideerd;
01/01/2025;22:30:00;01/01/2025;22:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;22:45:00;01/01/2025;23:00:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;22:45:00;01/01/2025;23:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,805;kVArh;Gevalideerd;
01/01/2025;22:45:00;01/01/2025;23:00:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
01/01/2025;22:45:00;01/01/2025;23:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;23:00:00;01/01/2025;23:15:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;23:00:00;01/01/2025;23:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;23:00:00;01/01/2025;23:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;23:00:00;01/01/2025;23:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;23:15:00;01/01/2025;23:30:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
01/01/2025;23:15:00;01/01/2025;23:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,483;kVArh;Gevalideerd;
01/01/2025;23:15:00;01/01/2025;23:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;23:15:00;01/01/2025;23:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;23:30:00;01/01/2025;23:45:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;23:30:00;01/01/2025;23:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;23:30:00;01/01/2025;23:45:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;23:30:00;01/01/2025;23:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
01/01/2025;23:45:00;02/01/2025;00:00:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
01/01/2025;23:45:00;02/01/2025;00:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
01/01/2025;23:45:00;02/01/2025;00:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
01/01/2025;23:45:00;02/01/2025;00:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;00:00:00;02/01/2025;00:15:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
02/01/2025;00:00:00;02/01/2025;00:15:00;541448800000018463;;AMR-meter;Afname Reactief;0,18;kVArh;Gevalideerd;
02/01/2025;00:00:00;02/01/2025;00:15:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
02/01/2025;00:00:00;02/01/2025;00:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;00:15:00;02/01/2025;00:30:00;541448800000018463;;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
02/01/2025;00:15:00;02/01/2025;00:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,483;kVArh;Gevalideerd;
02/01/2025;00:15:00;02/01/2025;00:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
02/01/2025;00:15:00;02/01/2025;00:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;00:30:00;02/01/2025;00:45:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
02/01/2025;00:30:00;02/01/2025;00:45:00;541448800000018463;;AMR-meter;Afname Reactief;1,41;kVArh;Gevalideerd;
02/01/2025;00:30:00;02/01/2025;00:45:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
02/01/2025;00:30:00;02/01/2025;00:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;00:45:00;02/01/2025;01:00:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
02/01/2025;00:45:00;02/01/2025;01:00:00;541448800000018463;;AMR-meter;Afname Reactief;0,785;kVArh;Gevalideerd;
02/01/2025;00:45:00;02/01/2025;01:00:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
02/01/2025;00:45:00;02/01/2025;01:00:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;01:00:00;02/01/2025;01:15:00;541448800000018463;;AMR-meter;Afname Actief;9,375;kWh;Gevalideerd;
02/01/2025;01:00:00;02/01/2025;01:15:00;541448800000018463;;AMR-meter;Afname Reactief;1,713;kVArh;Gevalideerd;
02/01/2025;01:00:00;02/01/2025;01:15:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
02/01/2025;01:00:00;02/01/2025;01:15:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;01:15:00;02/01/2025;01:30:00;541448800000018463;;AMR-meter;Afname Actief;10;kWh;Gevalideerd;
02/01/2025;01:15:00;02/01/2025;01:30:00;541448800000018463;;AMR-meter;Afname Reactief;0,785;kVArh;Gevalideerd;
02/01/2025;01:15:00;02/01/2025;01:30:00;541448800000018463;;AMR-meter;Afname Capacitief;5,625;kVArh;Gevalideerd;
02/01/2025;01:15:00;02/01/2025;01:30:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;01:30:00;02/01/2025;01:45:00;541448800000018463;;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
02/01/2025;01:30:00;02/01/2025;01:45:00;541448800000018463;;AMR-meter;Afname Reactief;0,503;kVArh;Gevalideerd;
02/01/2025;01:30:00;02/01/2025;01:45:00;541448800000018463;;AMR-meter;Afname Capacitief;6,25;kVArh;Gevalideerd;
02/01/2025;01:30:00;02/01/2025;01:45:00;541448800000018463;;AMR-meter;Afname Inductief;0;kVArh;Gevalideerd;
02/01/2025;01:45:00;02/01/2025;02:00:00;541448800000018463;;AMR-meter;Afname Actief;11,25;kWh;Gevalideerd;
